Fecha,Determinación,"Publicación
DOF","Para solventar
obligaciones"
21/02/2013,12.7699,12.6694,12.6873
22/02/2013,12.7517,12.7699,12.6694
23/02/2013,N/E,N/E,12.7699
24/02/2013,N/E,N/E,12.7699
25/02/2013,12.7028,12.7517,12.7699
26/02/2013,12.8680,12.7028,12.7517
27/02/2013,12.8322,12.8680,12.7028
28/02/2013,12.7795,12.8322,12.8680
01/03/2013,12.8012,12.7795,12.8322
02/03/2013,N/E,N/E,12.7795
03/03/2013,N/E,N/E,12.7795
04/03/2013,12.7814,12.8012,12.7795
05/03/2013,12.7355,12.7814,12.8012
06/03/2013,12.7345,12.7355,12.7814
07/03/2013,12.7839,12.7345,12.7355
08/03/2013,12.6684,12.7839,12.7345
09/03/2013,N/E,N/E,12.7839
10/03/2013,N/E,N/E,12.7839
11/03/2013,12.5308,12.6684,12.7839
12/03/2013,12.4641,12.5308,12.6684
13/03/2013,12.3967,12.4641,12.5308
14/03/2013,12.4545,12.3967,12.4641
15/03/2013,12.4390,12.4545,12.3967
16/03/2013,N/E,N/E,12.4545
17/03/2013,N/E,N/E,12.4545
18/03/2013,N/E,N/E,12.4545
19/03/2013,12.4339,12.4390,12.4545
20/03/2013,12.3909,12.4339,12.4390
21/03/2013,12.3841,12.3909,12.4339
22/03/2013,12.3724,12.3841,12.3909
23/03/2013,N/E,N/E,12.3841
24/03/2013,N/E,N/E,12.3841
25/03/2013,12.3579,12.3724,12.3841
26/03/2013,12.3546,12.3579,12.3724
27/03/2013,12.3612,12.3546,12.3579
28/03/2013,N/E,N/E,12.3546
29/03/2013,N/E,N/E,12.3546
30/03/2013,N/E,N/E,12.3546
31/03/2013,N/E,N/E,12.3546
01/04/2013,12.3438,12.3612,12.3546
02/04/2013,12.2728,12.3438,12.3612
03/04/2013,12.3266,12.2728,12.3438
04/04/2013,12.3197,12.3266,12.2728
05/04/2013,12.2383,12.3197,12.3266
06/04/2013,N/E,N/E,12.3197
07/04/2013,N/E,N/E,12.3197
08/04/2013,12.1588,12.2383,12.3197
09/04/2013,12.1304,12.1588,12.2383
10/04/2013,12.1140,12.1304,12.1588
11/04/2013,12.0691,12.1140,12.1304
12/04/2013,12.0824,12.0691,12.1140
13/04/2013,N/E,N/E,12.0691
14/04/2013,N/E,N/E,12.0691
15/04/2013,12.1729,12.0824,12.0691
16/04/2013,12.1668,12.1729,12.0824
17/04/2013,12.2370,12.1668,12.1729
18/04/2013,12.2479,12.2370,12.1668
19/04/2013,12.2254,12.2479,12.2370
20/04/2013,N/E,N/E,12.2479
21/04/2013,N/E,N/E,12.2479
22/04/2013,12.3227,12.2254,12.2479
23/04/2013,12.2492,12.3227,12.2254
24/04/2013,12.2768,12.2492,12.3227
25/04/2013,12.1231,12.2768,12.2492
26/04/2013,12.1550,12.1231,12.2768
27/04/2013,N/E,N/E,12.1231
28/04/2013,N/E,N/E,12.1231
29/04/2013,12.1326,12.1550,12.1231
30/04/2013,12.1456,12.1326,12.1550
01/05/2013,N/E,N/E,12.1326
02/05/2013,12.1756,12.1456,12.1326
03/05/2013,12.0851,12.1756,12.1456
04/05/2013,N/E,N/E,12.1756
05/05/2013,N/E,N/E,12.1756
06/05/2013,12.1074,12.0851,12.1756
07/05/2013,12.0733,12.1074,12.0851
08/05/2013,12.0393,12.0733,12.1074
09/05/2013,11.9807,12.0393,12.0733
10/05/2013,12.1094,11.9807,12.0393
11/05/2013,N/E,N/E,11.9807
12/05/2013,N/E,N/E,11.9807
13/05/2013,12.1448,12.1094,11.9807
14/05/2013,12.1485,12.1448,12.1094
15/05/2013,12.2313,12.1485,12.1448
16/05/2013,12.2378,12.2313,12.1485
17/05/2013,12.3177,12.2378,12.2313
18/05/2013,N/E,N/E,12.2378
19/05/2013,N/E,N/E,12.2378
20/05/2013,12.3258,12.3177,12.2378
21/05/2013,12.3414,12.3258,12.3177
22/05/2013,12.3113,12.3414,12.3258
23/05/2013,12.4764,12.3113,12.3414
24/05/2013,12.5219,12.4764,12.3113
25/05/2013,N/E,N/E,12.4764
26/05/2013,N/E,N/E,12.4764
27/05/2013,12.4831,12.5219,12.4764
28/05/2013,12.5275,12.4831,12.5219
29/05/2013,12.6328,12.5275,12.4831
30/05/2013,12.7781,12.6328,12.5275
31/05/2013,12.8035,12.7781,12.6328
01/06/2013,N/E,N/E,12.7781
02/06/2013,N/E,N/E,12.7781
03/06/2013,12.7882,12.8035,12.7781
04/06/2013,12.7317,12.7882,12.8035
05/06/2013,12.8167,12.7317,12.7882
06/06/2013,12.9079,12.8167,12.7317
07/06/2013,12.7173,12.9079,12.8167
08/06/2013,N/E,N/E,12.9079
09/06/2013,N/E,N/E,12.9079
10/06/2013,12.8572,12.7173,12.9079
11/06/2013,12.8846,12.8572,12.7173
12/06/2013,12.8442,12.8846,12.8572
13/06/2013,12.7812,12.8442,12.8846
14/06/2013,12.6916,12.7812,12.8442
15/06/2013,N/E,N/E,12.7812
16/06/2013,N/E,N/E,12.7812
17/06/2013,12.7370,12.6916,12.7812
18/06/2013,12.8800,12.7370,12.6916
19/06/2013,12.8695,12.8800,12.7370
20/06/2013,13.4015,12.8695,12.8800
21/06/2013,13.4041,13.4015,12.8695
22/06/2013,N/E,N/E,13.4015
23/06/2013,N/E,N/E,13.4015
24/06/2013,13.3966,13.4041,13.4015
25/06/2013,13.2424,13.3966,13.4041
26/06/2013,13.1884,13.2424,13.3966
27/06/2013,13.0235,13.1884,13.2424
28/06/2013,13.0279,13.0235,13.1884
29/06/2013,N/E,N/E,13.0235
30/06/2013,N/E,N/E,13.0235
01/07/2013,12.9131,13.0279,13.0235
02/07/2013,12.9850,12.9131,13.0279
03/07/2013,13.0377,12.9850,12.9131
04/07/2013,12.8902,13.0377,12.9850
05/07/2013,13.0567,12.8902,13.0377
06/07/2013,N/E,N/E,12.8902
07/07/2013,N/E,N/E,12.8902
08/07/2013,12.9267,13.0567,12.8902
09/07/2013,12.8654,12.9267,13.0567
10/07/2013,12.9494,12.8654,12.9267
11/07/2013,12.8599,12.9494,12.8654
12/07/2013,12.8234,12.8599,12.9494
13/07/2013,N/E,N/E,12.8599
14/07/2013,N/E,N/E,12.8599
15/07/2013,12.7387,12.8234,12.8599
16/07/2013,12.6299,12.7387,12.8234
17/07/2013,12.5455,12.6299,12.7387
18/07/2013,12.4976,12.5455,12.6299
19/07/2013,12.5499,12.4976,12.5455
20/07/2013,N/E,N/E,12.4976
21/07/2013,N/E,N/E,12.4976
22/07/2013,12.5054,12.5499,12.4976
23/07/2013,12.5093,12.5054,12.5499
24/07/2013,12.6330,12.5093,12.5054
25/07/2013,12.6468,12.6330,12.5093
26/07/2013,12.7091,12.6468,12.6330
27/07/2013,N/E,N/E,12.6468
28/07/2013,N/E,N/E,12.6468
29/07/2013,12.7321,12.7091,12.6468
30/07/2013,12.7635,12.7321,12.7091
31/07/2013,12.8464,12.7635,12.7321
01/08/2013,12.8068,12.8464,12.7635
02/08/2013,12.6904,12.8068,12.8464
03/08/2013,N/E,N/E,12.8068
04/08/2013,N/E,N/E,12.8068
05/08/2013,12.6759,12.6904,12.8068
06/08/2013,12.6445,12.6759,12.6904
07/08/2013,12.6989,12.6445,12.6759
08/08/2013,12.6460,12.6989,12.6445
09/08/2013,12.5889,12.6460,12.6989
10/08/2013,N/E,N/E,12.6460
11/08/2013,N/E,N/E,12.6460
12/08/2013,12.5666,12.5889,12.6460
13/08/2013,12.7545,12.5666,12.5889
14/08/2013,12.7255,12.7545,12.5666
15/08/2013,12.8625,12.7255,12.7545
16/08/2013,12.8722,12.8625,12.7255
17/08/2013,N/E,N/E,12.8625
18/08/2013,N/E,N/E,12.8625
19/08/2013,13.0124,12.8722,12.8625
20/08/2013,13.0064,13.0124,12.8722
21/08/2013,13.1424,13.0064,13.0124
22/08/2013,13.1486,13.1424,13.0064
23/08/2013,12.9979,13.1486,13.1424
24/08/2013,N/E,N/E,13.1486
25/08/2013,N/E,N/E,13.1486
26/08/2013,13.1090,12.9979,13.1486
27/08/2013,13.3366,13.1090,12.9979
28/08/2013,13.2539,13.3366,13.1090
29/08/2013,13.3104,13.2539,13.3366
30/08/2013,13.3415,13.3104,13.2539
31/08/2013,N/E,N/E,13.3104
01/09/2013,N/E,N/E,13.3104
02/09/2013,13.3070,13.3415,13.3104
03/09/2013,13.4394,13.3070,13.3415
04/09/2013,13.3065,13.4394,13.3070
05/09/2013,13.4079,13.3065,13.4394
06/09/2013,13.2413,13.4079,13.3065
07/09/2013,N/E,N/E,13.4079
08/09/2013,N/E,N/E,13.4079
09/09/2013,13.1471,13.2413,13.4079
10/09/2013,13.1119,13.1471,13.2413
11/09/2013,13.0938,13.1119,13.1471
12/09/2013,13.0854,13.0938,13.1119
13/09/2013,13.0540,13.0854,13.0938
14/09/2013,N/E,N/E,13.0854
15/09/2013,N/E,N/E,13.0854
16/09/2013,N/E,N/E,13.0854
17/09/2013,12.9241,13.0540,13.0854
18/09/2013,12.9687,12.9241,13.0540
19/09/2013,12.7179,12.9687,12.9241
20/09/2013,12.7685,12.7179,12.9687
21/09/2013,N/E,N/E,12.7179
22/09/2013,N/E,N/E,12.7179
23/09/2013,12.7846,12.7685,12.7179
24/09/2013,12.8754,12.7846,12.7685
25/09/2013,12.9530,12.8754,12.7846
26/09/2013,13.0119,12.9530,12.8754
27/09/2013,13.1450,13.0119,12.9530
28/09/2013,N/E,N/E,13.0119
29/09/2013,N/E,N/E,13.0119
30/09/2013,13.1747,13.1450,13.0119
01/10/2013,13.1294,13.1747,13.1450
02/10/2013,13.1593,13.1294,13.1747
03/10/2013,13.2663,13.1593,13.1294
04/10/2013,13.0976,13.2663,13.1593
05/10/2013,N/E,N/E,13.2663
06/10/2013,N/E,N/E,13.2663
07/10/2013,13.0959,13.0976,13.2663
08/10/2013,13.1417,13.0959,13.0976
09/10/2013,13.2126,13.1417,13.0959
10/10/2013,13.0913,13.2126,13.1417
11/10/2013,13.0514,13.0913,13.2126
12/10/2013,N/E,N/E,13.0913
13/10/2013,N/E,N/E,13.0913
14/10/2013,13.0492,13.0514,13.0913
15/10/2013,12.9725,13.0492,13.0514
16/10/2013,12.8816,12.9725,13.0492
17/10/2013,12.7717,12.8816,12.9725
18/10/2013,12.7988,12.7717,12.8816
19/10/2013,N/E,N/E,12.7717
20/10/2013,N/E,N/E,12.7717
21/10/2013,12.9314,12.7988,12.7717
22/10/2013,12.8713,12.9314,12.7988
23/10/2013,12.9433,12.8713,12.9314
24/10/2013,12.9916,12.9433,12.8713
25/10/2013,12.8693,12.9916,12.9433
26/10/2013,N/E,N/E,12.9916
27/10/2013,N/E,N/E,12.9916
28/10/2013,12.8948,12.8693,12.9916
29/10/2013,12.8903,12.8948,12.8693
30/10/2013,12.8640,12.8903,12.8948
31/10/2013,13.0067,12.8640,12.8903
01/11/2013,13.0789,13.0067,12.8640
02/11/2013,N/E,N/E,13.0067
03/11/2013,N/E,N/E,13.0067
04/11/2013,12.9869,13.0789,13.0067
05/11/2013,13.1341,12.9869,13.0789
06/11/2013,13.1388,13.1341,12.9869
07/11/2013,13.1912,13.1388,13.1341
08/11/2013,13.2412,13.1912,13.1388
09/11/2013,N/E,N/E,13.1912
10/11/2013,N/E,N/E,13.1912
11/11/2013,13.2314,13.2412,13.1912
12/11/2013,13.1879,13.2314,13.2412
13/11/2013,13.1030,13.1879,13.2314
14/11/2013,13.0173,13.1030,13.1879
15/11/2013,12.9524,13.0173,13.1030
16/11/2013,N/E,N/E,13.0173
17/11/2013,N/E,N/E,13.0173
18/11/2013,N/E,N/E,13.0173
19/11/2013,12.8869,12.9524,13.0173
20/11/2013,12.9697,12.8869,12.9524
21/11/2013,13.0617,12.9697,12.8869
22/11/2013,13.0223,13.0617,12.9697
23/11/2013,N/E,N/E,13.0617
24/11/2013,N/E,N/E,13.0617
25/11/2013,13.0267,13.0223,13.0617
26/11/2013,13.0745,13.0267,13.0223
27/11/2013,13.0925,13.0745,13.0267
28/11/2013,13.0836,13.0925,13.0745
29/11/2013,13.1101,13.0836,13.0925
30/11/2013,N/E,N/E,13.0836
01/12/2013,N/E,N/E,13.0836
02/12/2013,13.2041,13.1101,13.0836
03/12/2013,13.2372,13.2041,13.1101
04/12/2013,13.0826,13.2372,13.2041
05/12/2013,13.0057,13.0826,13.2372
06/12/2013,12.9299,13.0057,13.0826
07/12/2013,N/E,N/E,13.0057
08/12/2013,N/E,N/E,13.0057
09/12/2013,12.8612,12.9299,13.0057
10/12/2013,12.8574,12.8612,12.9299
11/12/2013,12.9342,12.8574,12.8612
12/12/2013,N/E,N/E,12.8574
13/12/2013,12.9515,12.9342,12.8574
14/12/2013,N/E,N/E,12.9342
15/12/2013,N/E,N/E,12.9342
16/12/2013,12.9439,12.9515,12.9342
17/12/2013,12.9575,12.9439,12.9515
18/12/2013,12.9937,12.9575,12.9439
19/12/2013,12.9730,12.9937,12.9575
20/12/2013,12.9574,12.9730,12.9937
21/12/2013,N/E,N/E,12.9730
22/12/2013,N/E,N/E,12.9730
23/12/2013,12.9610,12.9574,12.9730
24/12/2013,13.0200,12.9610,12.9574
25/12/2013,N/E,N/E,12.9610
26/12/2013,13.0547,13.0200,12.9610
27/12/2013,13.0765,13.0547,13.0200
28/12/2013,N/E,N/E,13.0547
29/12/2013,N/E,N/E,13.0547
30/12/2013,13.0652,13.0765,13.0547
31/12/2013,13.0843,13.0652,13.0765
01/01/2014,N/E,N/E,13.0652
02/01/2014,13.1011,13.0843,13.0652
03/01/2014,13.0911,13.1011,13.0843
04/01/2014,N/E,N/E,13.1011
05/01/2014,N/E,N/E,13.1011
06/01/2014,13.0905,13.0911,13.1011
07/01/2014,13.0337,13.0905,13.0911
08/01/2014,13.0846,13.0337,13.0905
09/01/2014,13.1403,13.0846,13.0337
10/01/2014,13.0065,13.1403,13.0846
11/01/2014,N/E,N/E,13.1403
12/01/2014,N/E,N/E,13.1403
13/01/2014,12.9889,13.0065,13.1403
14/01/2014,13.0956,12.9889,13.0065
15/01/2014,13.1689,13.0956,12.9889
16/01/2014,13.2907,13.1689,13.0956
17/01/2014,13.2737,13.2907,13.1689
18/01/2014,N/E,N/E,13.2907
19/01/2014,N/E,N/E,13.2907
20/01/2014,13.2420,13.2737,13.2907
21/01/2014,13.2984,13.2420,13.2737
22/01/2014,13.3194,13.2984,13.2420
23/01/2014,13.3722,13.3194,13.2984
24/01/2014,13.4930,13.3722,13.3194
25/01/2014,N/E,N/E,13.3722
26/01/2014,N/E,N/E,13.3722
27/01/2014,13.4408,13.4930,13.3722
28/01/2014,13.3104,13.4408,13.4930
29/01/2014,13.3671,13.3104,13.4408
30/01/2014,13.3207,13.3671,13.3104
31/01/2014,13.3769,13.3207,13.3671
01/02/2014,N/E,N/E,13.3207
02/02/2014,N/E,N/E,13.3207
03/02/2014,N/E,N/E,13.3207
04/02/2014,13.3928,13.3769,13.3207
05/02/2014,13.3705,13.3928,13.3769
06/02/2014,13.2211,13.3705,13.3928
07/02/2014,13.3285,13.2211,13.3705
08/02/2014,N/E,N/E,13.2211
09/02/2014,N/E,N/E,13.2211
10/02/2014,13.3134,13.3285,13.2211
11/02/2014,13.2916,13.3134,13.3285
12/02/2014,13.3056,13.2916,13.3134
13/02/2014,13.3320,13.3056,13.2916
14/02/2014,13.2477,13.3320,13.3056
15/02/2014,N/E,N/E,13.3320
16/02/2014,N/E,N/E,13.3320
17/02/2014,13.1949,13.2477,13.3320
18/02/2014,13.2261,13.1949,13.2477
19/02/2014,13.2714,13.2261,13.1949
20/02/2014,13.2913,13.2714,13.2261
21/02/2014,13.2704,13.2913,13.2714
22/02/2014,N/E,N/E,13.2913
23/02/2014,N/E,N/E,13.2913
24/02/2014,13.2090,13.2704,13.2913
25/02/2014,13.2248,13.2090,13.2704
26/02/2014,13.2992,13.2248,13.2090
27/02/2014,13.3066,13.2992,13.2248
28/02/2014,13.2379,13.3066,13.2992
01/03/2014,N/E,N/E,13.3066
02/03/2014,N/E,N/E,13.3066
03/03/2014,13.3201,13.2379,13.3066
04/03/2014,13.2752,13.3201,13.2379
05/03/2014,13.2519,13.2752,13.3201
06/03/2014,13.1476,13.2519,13.2752
07/03/2014,13.1795,13.1476,13.2519
08/03/2014,N/E,N/E,13.1476
09/03/2014,N/E,N/E,13.1476
10/03/2014,13.2248,13.1795,13.1476
11/03/2014,13.2430,13.2248,13.1795
12/03/2014,13.2659,13.2430,13.2248
13/03/2014,13.2456,13.2659,13.2430
14/03/2014,13.2340,13.2456,13.2659
15/03/2014,N/E,N/E,13.2456
16/03/2014,N/E,N/E,13.2456
17/03/2014,N/E,N/E,13.2456
18/03/2014,13.1675,13.2340,13.2456
19/03/2014,13.1695,13.1675,13.2340
20/03/2014,13.2703,13.1695,13.1675
21/03/2014,13.2200,13.2703,13.1695
22/03/2014,N/E,N/E,13.2703
23/03/2014,N/E,N/E,13.2703
24/03/2014,13.2019,13.2200,13.2703
25/03/2014,13.1349,13.2019,13.2200
26/03/2014,13.1273,13.1349,13.2019
27/03/2014,13.0837,13.1273,13.1349
28/03/2014,13.0841,13.0837,13.1273
29/03/2014,N/E,N/E,13.0837
30/03/2014,N/E,N/E,13.0837
31/03/2014,13.0549,13.0841,13.0837
01/04/2014,13.0313,13.0549,13.0841
02/04/2014,13.0991,13.0313,13.0549
03/04/2014,13.1324,13.0991,13.0313
04/04/2014,13.0345,13.1324,13.0991
05/04/2014,N/E,N/E,13.1324
06/04/2014,N/E,N/E,13.1324
07/04/2014,13.0179,13.0345,13.1324
08/04/2014,12.9642,13.0179,13.0345
09/04/2014,13.0604,12.9642,13.0179
10/04/2014,13.0453,13.0604,12.9642
11/04/2014,13.0788,13.0453,13.0604
12/04/2014,N/E,N/E,13.0453
13/04/2014,N/E,N/E,13.0453
14/04/2014,13.0493,13.0788,13.0453
15/04/2014,13.0986,13.0493,13.0788
16/04/2014,13.0603,13.0986,13.0493
17/04/2014,N/E,N/E,13.0986
18/04/2014,N/E,N/E,13.0986
19/04/2014,N/E,N/E,13.0986
20/04/2014,N/E,N/E,13.0986
21/04/2014,13.0413,13.0603,13.0986
22/04/2014,13.0448,13.0413,13.0603
23/04/2014,13.0908,13.0448,13.0413
24/04/2014,13.1010,13.0908,13.0448
25/04/2014,13.1371,13.1010,13.0908
26/04/2014,N/E,N/E,13.1010
27/04/2014,N/E,N/E,13.1010
28/04/2014,13.1356,13.1371,13.1010
29/04/2014,13.1039,13.1356,13.1371
30/04/2014,13.0901,13.1039,13.1356
01/05/2014,N/E,N/E,13.1039
02/05/2014,12.9981,13.0901,13.1039
03/05/2014,N/E,N/E,13.0901
04/05/2014,N/E,N/E,13.0901
05/05/2014,13.0102,12.9981,13.0901
06/05/2014,13.0129,13.0102,12.9981
07/05/2014,12.9876,13.0129,13.0102
08/05/2014,12.9477,12.9876,13.0129
09/05/2014,12.9843,12.9477,12.9876
10/05/2014,N/E,N/E,12.9477
11/05/2014,N/E,N/E,12.9477
12/05/2014,12.9534,12.9843,12.9477
13/05/2014,12.9234,12.9534,12.9843
14/05/2014,12.8993,12.9234,12.9534
15/05/2014,12.9755,12.8993,12.9234
16/05/2014,12.9193,12.9755,12.8993
17/05/2014,N/E,N/E,12.9755
18/05/2014,N/E,N/E,12.9755
19/05/2014,12.8944,12.9193,12.9755
20/05/2014,12.9425,12.8944,12.9193
21/05/2014,12.9132,12.9425,12.8944
22/05/2014,12.8801,12.9132,12.9425
23/05/2014,12.8656,12.8801,12.9132
24/05/2014,N/E,N/E,12.8801
25/05/2014,N/E,N/E,12.8801
26/05/2014,12.8616,12.8656,12.8801
27/05/2014,12.8772,12.8616,12.8656
28/05/2014,12.8660,12.8772,12.8616
29/05/2014,12.8462,12.8660,12.8772
30/05/2014,12.8609,12.8462,12.8660
31/05/2014,N/E,N/E,12.8462
01/06/2014,N/E,N/E,12.8462
02/06/2014,12.9108,12.8609,12.8462
03/06/2014,12.9447,12.9108,12.8609
04/06/2014,12.9527,12.9447,12.9108
05/06/2014,12.8868,12.9527,12.9447
06/06/2014,12.8981,12.8868,12.9527
07/06/2014,N/E,N/E,12.8868
08/06/2014,N/E,N/E,12.8868
09/06/2014,12.9912,12.8981,12.8868
10/06/2014,13.0486,12.9912,12.8981
11/06/2014,13.0306,13.0486,12.9912
12/06/2014,12.9815,13.0306,13.0486
13/06/2014,13.0164,12.9815,13.0306
14/06/2014,N/E,N/E,12.9815
15/06/2014,N/E,N/E,12.9815
16/06/2014,13.0323,13.0164,12.9815
17/06/2014,13.1007,13.0323,13.0164
18/06/2014,13.0672,13.1007,13.0323
19/06/2014,12.9885,13.0672,13.1007
20/06/2014,13.0124,12.9885,13.0672
21/06/2014,N/E,N/E,12.9885
22/06/2014,N/E,N/E,12.9885
23/06/2014,13.0056,13.0124,12.9885
24/06/2014,13.0218,13.0056,13.0124
25/06/2014,13.0174,13.0218,13.0056
26/06/2014,13.0323,13.0174,13.0218
27/06/2014,13.0002,13.0323,13.0174
28/06/2014,N/E,N/E,13.0323
29/06/2014,N/E,N/E,13.0323
30/06/2014,12.9712,13.0002,13.0323
01/07/2014,12.9605,12.9712,13.0002
02/07/2014,12.9673,12.9605,12.9712
03/07/2014,12.9829,12.9673,12.9605
04/07/2014,12.9768,12.9829,12.9673
05/07/2014,N/E,N/E,12.9829
06/07/2014,N/E,N/E,12.9829
07/07/2014,12.9949,12.9768,12.9829
08/07/2014,13.0006,12.9949,12.9768
09/07/2014,12.9780,13.0006,12.9949
10/07/2014,13.0015,12.9780,13.0006
11/07/2014,12.9850,13.0015,12.9780
12/07/2014,N/E,N/E,13.0015
13/07/2014,N/E,N/E,13.0015
14/07/2014,12.9755,12.9850,13.0015
15/07/2014,12.9611,12.9755,12.9850
16/07/2014,12.9390,12.9611,12.9755
17/07/2014,12.9454,12.9390,12.9611
18/07/2014,12.9588,12.9454,12.9390
19/07/2014,N/E,N/E,12.9454
20/07/2014,N/E,N/E,12.9454
21/07/2014,12.9751,12.9588,12.9454
22/07/2014,12.9393,12.9751,12.9588
23/07/2014,12.9286,12.9393,12.9751
24/07/2014,12.9572,12.9286,12.9393
25/07/2014,12.9445,12.9572,12.9286
26/07/2014,N/E,N/E,12.9572
27/07/2014,N/E,N/E,12.9572
28/07/2014,12.9878,12.9445,12.9572
29/07/2014,13.0578,12.9878,12.9445
30/07/2014,13.1357,13.0578,12.9878
31/07/2014,13.2269,13.1357,13.0578
01/08/2014,13.1932,13.2269,13.1357
02/08/2014,N/E,N/E,13.2269
03/08/2014,N/E,N/E,13.2269
04/08/2014,13.1962,13.1932,13.2269
05/08/2014,13.2716,13.1962,13.1932
06/08/2014,13.2580,13.2716,13.1962
07/08/2014,13.2551,13.2580,13.2716
08/08/2014,13.2360,13.2551,13.2580
09/08/2014,N/E,N/E,13.2551
10/08/2014,N/E,N/E,13.2551
11/08/2014,13.1998,13.2360,13.2551
12/08/2014,13.1590,13.1998,13.2360
13/08/2014,13.1113,13.1590,13.1998
14/08/2014,13.0717,13.1113,13.1590
15/08/2014,13.0748,13.0717,13.1113
16/08/2014,N/E,N/E,13.0717
17/08/2014,N/E,N/E,13.0717
18/08/2014,13.0505,13.0748,13.0717
19/08/2014,13.0532,13.0505,13.0748
20/08/2014,13.0814,13.0532,13.0505
21/08/2014,13.0963,13.0814,13.0532
22/08/2014,13.1328,13.0963,13.0814
23/08/2014,N/E,N/E,13.0963
24/08/2014,N/E,N/E,13.0963
25/08/2014,13.1383,13.1328,13.0963
26/08/2014,13.1059,13.1383,13.1328
27/08/2014,13.0811,13.1059,13.1383
28/08/2014,13.1109,13.0811,13.1059
29/08/2014,13.0763,13.1109,13.0811
30/08/2014,N/E,N/E,13.1109
31/08/2014,N/E,N/E,13.1109
01/09/2014,13.0833,13.0763,13.1109
02/09/2014,13.1299,13.0833,13.0763
03/09/2014,13.0892,13.1299,13.0833
04/09/2014,13.0959,13.0892,13.1299
05/09/2014,13.0788,13.0959,13.0892
06/09/2014,N/E,N/E,13.0959
07/09/2014,N/E,N/E,13.0959
08/09/2014,13.0813,13.0788,13.0959
09/09/2014,13.2162,13.0813,13.0788
10/09/2014,13.2144,13.2162,13.0813
11/09/2014,13.2144,13.2144,13.2162
12/09/2014,13.2644,13.2144,13.2144
13/09/2014,N/E,N/E,13.2144
14/09/2014,N/E,N/E,13.2144
15/09/2014,13.2223,13.2644,13.2144
16/09/2014,N/E,N/E,13.2644
17/09/2014,13.1762,13.2223,13.2644
18/09/2014,13.2402,13.1762,13.2223
19/09/2014,13.2369,13.2402,13.1762
20/09/2014,N/E,N/E,13.2402
21/09/2014,N/E,N/E,13.2402
22/09/2014,13.2566,13.2369,13.2402
23/09/2014,13.2768,13.2566,13.2369
24/09/2014,13.3015,13.2768,13.2566
25/09/2014,13.3848,13.3015,13.2768
26/09/2014,13.4541,13.3848,13.3015
27/09/2014,N/E,N/E,13.3848
28/09/2014,N/E,N/E,13.3848
29/09/2014,13.4891,13.4541,13.3848
30/09/2014,13.4330,13.4891,13.4541
01/10/2014,13.4455,13.4330,13.4891
02/10/2014,13.4026,13.4455,13.4330
03/10/2014,13.4835,13.4026,13.4455
04/10/2014,N/E,N/E,13.4026
05/10/2014,N/E,N/E,13.4026
06/10/2014,13.4089,13.4835,13.4026
07/10/2014,13.4332,13.4089,13.4835
08/10/2014,13.4786,13.4332,13.4089
09/10/2014,13.3789,13.4786,13.4332
10/10/2014,13.4331,13.3789,13.4786
11/10/2014,N/E,N/E,13.3789
12/10/2014,N/E,N/E,13.3789
13/10/2014,13.4203,13.4331,13.3789
14/10/2014,13.4094,13.4203,13.4331
15/10/2014,13.5423,13.4094,13.4203
16/10/2014,13.5616,13.5423,13.4094
17/10/2014,13.5231,13.5616,13.5423
18/10/2014,N/E,N/E,13.5616
19/10/2014,N/E,N/E,13.5616
20/10/2014,13.5357,13.5231,13.5616
21/10/2014,13.4989,13.5357,13.5231
22/10/2014,13.5559,13.4989,13.5357
23/10/2014,13.5288,13.5559,13.4989
24/10/2014,13.5263,13.5288,13.5559
25/10/2014,N/E,N/E,13.5288
26/10/2014,N/E,N/E,13.5288
27/10/2014,13.5701,13.5263,13.5288
28/10/2014,13.4843,13.5701,13.5263
29/10/2014,13.4239,13.4843,13.5701
30/10/2014,13.4316,13.4239,13.4843
31/10/2014,13.4773,13.4316,13.4239
01/11/2014,N/E,N/E,13.4316
02/11/2014,N/E,N/E,13.4316
03/11/2014,13.5503,13.4773,13.4316
04/11/2014,13.5925,13.5503,13.4773
05/11/2014,13.6070,13.5925,13.5503
06/11/2014,13.6173,13.6070,13.5925
07/11/2014,13.5573,13.6173,13.6070
08/11/2014,N/E,N/E,13.6173
09/11/2014,N/E,N/E,13.6173
10/11/2014,13.5528,13.5573,13.6173
11/11/2014,13.5874,13.5528,13.5573
12/11/2014,13.5613,13.5874,13.5528
13/11/2014,13.5995,13.5613,13.5874
14/11/2014,13.5348,13.5995,13.5613
15/11/2014,N/E,N/E,13.5995
16/11/2014,N/E,N/E,13.5995
17/11/2014,N/E,N/E,13.5995
18/11/2014,13.5445,13.5348,13.5995
19/11/2014,13.6146,13.5445,13.5348
20/11/2014,13.6115,13.6146,13.5445
21/11/2014,13.6152,13.6115,13.6146
22/11/2014,N/E,N/E,13.6115
23/11/2014,N/E,N/E,13.6115
24/11/2014,13.6374,13.6152,13.6115
25/11/2014,13.6420,13.6374,13.6152
26/11/2014,13.7219,13.6420,13.6374
27/11/2014,13.7667,13.7219,13.6420
28/11/2014,13.8965,13.7667,13.7219
29/11/2014,N/E,N/E,13.7667
30/11/2014,N/E,N/E,13.7667
01/12/2014,13.9262,13.8965,13.7667
02/12/2014,14.0760,13.9262,13.8965
03/12/2014,14.0918,14.0760,13.9262
04/12/2014,14.1165,14.0918,14.0760
05/12/2014,14.3045,14.1165,14.0918
